"iteration","model","problem","condition","response","timestamp"
320,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:17"
321,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:17"
322,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:17"
323,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:17"
324,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:17"
325,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:17"
326,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:17"
327,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:17"
328,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:17"
329,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:17"
330,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:17"
331,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:17"
332,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:17"
333,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:17"
334,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:17"
335,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:17"
336,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:17"
337,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:17"
338,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:17"
339,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:17"
340,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:17"
341,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:17"
342,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:17"
343,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:17"
344,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:17"
345,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:17"
346,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:17"
347,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:17"
348,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:17"
349,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:17"
350,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:17"
351,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:17"
352,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:17"
353,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:17"
354,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:17"
355,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:17"
356,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:17"
357,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:17"
358,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:17"
359,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:17"
360,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:17"
361,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:17"
362,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:17"
363,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:17"
364,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:17"
365,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:17"
366,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:17"
367,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:17"
368,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:17"
369,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:17"
370,"deepseek","tent_project_wastefulness","waste","A","5/17/26 18:17"
371,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:18"
372,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 18:18"
373,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:18"
374,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:18"
375,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:18"
376,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:18"
377,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:18"
378,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:18"
379,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:18"
380,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:18"
381,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:18"
382,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:18"
383,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:18"
384,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:18"
385,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:18"
386,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:18"
387,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:18"
388,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:18"
389,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:18"
390,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:18"
391,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:18"
392,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:18"
393,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:18"
394,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:18"
395,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:18"
396,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:18"
397,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:18"
398,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:18"
399,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:18"
400,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:18"
401,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:18"
402,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:18"
403,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:18"
404,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:18"
405,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:18"
406,"deepseek","problem_1_risk_attitudes","condition_2_loss","A","5/17/26 18:18"
407,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:18"
408,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:18"
409,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:18"
410,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:18"
411,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:18"
412,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:18"
413,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:18"
414,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:18"
415,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:18"
416,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:18"
417,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:18"
418,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:18"
419,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:18"
420,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:18"
421,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:18"
422,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:18"
423,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:20"
424,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:20"
425,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:20"
426,"deepseek","problem_1_risk_attitudes","condition_1_gain","B","5/17/26 18:20"
427,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:20"
428,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:20"
429,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:20"
430,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:20"
431,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:20"
432,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:20"
433,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:20"
434,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:20"
435,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:20"
436,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:20"
437,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:20"
438,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:20"
439,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:20"
440,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:20"
441,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:20"
442,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","A","5/17/26 18:20"
443,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:20"
444,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:20"
445,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:20"
446,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:20"
447,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","A","5/17/26 18:20"
448,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:20"
449,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:20"
450,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:20"
451,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:20"
452,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","A","5/17/26 18:20"
453,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:20"
454,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:20"
455,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:20"
456,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:20"
457,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:20"
458,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:20"
459,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:20"
460,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:20"
461,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:20"
462,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:20"
463,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:20"
464,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","A","5/17/26 18:20"
465,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:20"
466,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:20"
467,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:20"
468,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:20"
469,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:20"
470,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:20"
471,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:20"
472,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:20"
473,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:20"
474,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:20"
475,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:20"
476,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:20"
477,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:20"
478,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:20"
479,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:20"
480,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:20"
481,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:20"
482,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:20"
483,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:20"
484,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:20"
485,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:20"
486,"deepseek","problem_1_risk_attitudes","condition_1_gain","B","5/17/26 18:20"
487,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:20"
488,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:20"
489,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:20"
490,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:20"
491,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:20"
492,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:20"
493,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:20"
494,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:20"
495,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:20"
496,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:20"
497,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:20"
498,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:20"
499,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:20"
500,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:20"
501,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:20"
502,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:20"
503,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:20"
504,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:20"
505,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:20"
506,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:20"
507,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:20"
508,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:20"
509,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:20"
510,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:20"
511,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:20"
512,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:20"
513,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:20"
514,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:20"
515,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:20"
516,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:20"
517,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:20"
518,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:20"
519,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:20"
520,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:20"
