"iteration","model","problem","condition","response","timestamp"
300,"gpt-5.5","tent_project_wastefulness","no_waste","B","5/17/26 18:15"
301,"gpt-5.5","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:15"
302,"gpt-5.5","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:15"
303,"gpt-5.5","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:15"
304,"gpt-5.5","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:15"
305,"gpt-5.5","tent_project_wastefulness","no_waste","B","5/17/26 18:15"
306,"gpt-5.5","problem_1_risk_attitudes","condition_2_loss","A","5/17/26 18:15"
307,"gpt-5.5","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 18:15"
308,"gpt-5.5","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:15"
309,"gpt-5.5","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:15"
310,"gpt-5.5","tent_project_wastefulness","waste","B","5/17/26 18:15"
311,"gpt-5.5","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:15"
312,"gpt-5.5","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:15"
313,"gpt-5.5","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:15"
314,"gpt-5.5","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:15"
315,"gpt-5.5","tent_project_wastefulness","no_waste","B","5/17/26 18:15"
316,"gpt-5.5","problem_1_risk_attitudes","condition_2_loss","A","5/17/26 18:15"
317,"gpt-5.5","problem_2_calculator_jacket","condition_2_expensive_calculator","A","5/17/26 18:15"
318,"gpt-5.5","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:15"
319,"gpt-5.5","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:15"
320,"gpt-5.5","tent_project_wastefulness","no_waste","B","5/17/26 18:15"
321,"gpt-5.5","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:15"
322,"gpt-5.5","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:15"
323,"gpt-5.5","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:15"
324,"gpt-5.5","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:15"
325,"gpt-5.5","tent_project_wastefulness","waste","B","5/17/26 18:15"
326,"gpt-5.5","problem_1_risk_attitudes","condition_2_loss","A","5/17/26 18:15"
327,"gpt-5.5","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:15"
328,"gpt-5.5","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:15"
329,"gpt-5.5","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:15"
330,"gpt-5.5","tent_project_wastefulness","no_waste","B","5/17/26 18:15"
331,"gpt-5.5","problem_1_risk_attitudes","condition_2_loss","A","5/17/26 18:15"
332,"gpt-5.5","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 18:15"
333,"gpt-5.5","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:15"
334,"gpt-5.5","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:15"
335,"gpt-5.5","tent_project_wastefulness","no_waste","B","5/17/26 18:15"
336,"gpt-5.5","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:15"
337,"gpt-5.5","problem_2_calculator_jacket","condition_2_expensive_calculator","A","5/17/26 18:15"
338,"gpt-5.5","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:15"
339,"gpt-5.5","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:15"
340,"gpt-5.5","tent_project_wastefulness","no_waste","B","5/17/26 18:15"
341,"gpt-5.5","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:15"
342,"gpt-5.5","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 18:15"
343,"gpt-5.5","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:15"
344,"gpt-5.5","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:15"
345,"gpt-5.5","tent_project_wastefulness","waste","B","5/17/26 18:15"
346,"gpt-5.5","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:15"
347,"gpt-5.5","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:15"
348,"gpt-5.5","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:15"
349,"gpt-5.5","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:15"
350,"gpt-5.5","tent_project_wastefulness","waste","B","5/17/26 18:17"
351,"gpt-5.5","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:17"
352,"gpt-5.5","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:17"
353,"gpt-5.5","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:17"
354,"gpt-5.5","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:17"
355,"gpt-5.5","tent_project_wastefulness","waste","B","5/17/26 18:17"
356,"gpt-5.5","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:17"
357,"gpt-5.5","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 18:17"
358,"gpt-5.5","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:17"
359,"gpt-5.5","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:17"
360,"gpt-5.5","tent_project_wastefulness","waste","B","5/17/26 18:17"
361,"gpt-5.5","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:17"
362,"gpt-5.5","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:17"
363,"gpt-5.5","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 18:17"
364,"gpt-5.5","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:17"
365,"gpt-5.5","tent_project_wastefulness","waste","B","5/17/26 18:17"
366,"gpt-5.5","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:17"
367,"gpt-5.5","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:17"
368,"gpt-5.5","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:17"
369,"gpt-5.5","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:17"
370,"gpt-5.5","tent_project_wastefulness","waste","B","5/17/26 18:17"
371,"gpt-5.5","problem_1_risk_attitudes","condition_2_loss","A","5/17/26 18:17"
372,"gpt-5.5","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 18:17"
373,"gpt-5.5","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:17"
374,"gpt-5.5","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:17"
375,"gpt-5.5","tent_project_wastefulness","no_waste","B","5/17/26 18:17"
376,"gpt-5.5","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:17"
377,"gpt-5.5","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:17"
378,"gpt-5.5","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:17"
379,"gpt-5.5","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:17"
380,"gpt-5.5","tent_project_wastefulness","waste","B","5/17/26 18:17"
381,"gpt-5.5","problem_1_risk_attitudes","condition_2_loss","A","5/17/26 18:17"
382,"gpt-5.5","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 18:17"
383,"gpt-5.5","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:17"
384,"gpt-5.5","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:17"
385,"gpt-5.5","tent_project_wastefulness","waste","B","5/17/26 18:17"
386,"gpt-5.5","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:17"
387,"gpt-5.5","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:17"
388,"gpt-5.5","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:17"
389,"gpt-5.5","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:17"
390,"gpt-5.5","tent_project_wastefulness","waste","B","5/17/26 18:17"
391,"gpt-5.5","problem_1_risk_attitudes","condition_2_loss","A","5/17/26 18:17"
392,"gpt-5.5","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 18:17"
393,"gpt-5.5","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:17"
394,"gpt-5.5","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:17"
395,"gpt-5.5","tent_project_wastefulness","waste","B","5/17/26 18:17"
396,"gpt-5.5","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:17"
397,"gpt-5.5","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:17"
398,"gpt-5.5","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:17"
399,"gpt-5.5","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:17"
400,"gpt-5.5","tent_project_wastefulness","no_waste","B","5/17/26 18:17"
401,"gpt-5.5","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:17"
402,"gpt-5.5","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:17"
403,"gpt-5.5","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:17"
404,"gpt-5.5","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:17"
405,"gpt-5.5","tent_project_wastefulness","no_waste","B","5/17/26 18:17"
406,"gpt-5.5","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:17"
407,"gpt-5.5","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:17"
408,"gpt-5.5","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:17"
409,"gpt-5.5","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:17"
410,"gpt-5.5","tent_project_wastefulness","no_waste","B","5/17/26 18:17"
411,"gpt-5.5","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:17"
412,"gpt-5.5","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 18:17"
413,"gpt-5.5","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:17"
414,"gpt-5.5","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:17"
415,"gpt-5.5","tent_project_wastefulness","waste","B","5/17/26 18:17"
416,"gpt-5.5","problem_1_risk_attitudes","condition_2_loss","A","5/17/26 18:17"
417,"gpt-5.5","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 18:17"
418,"gpt-5.5","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 18:17"
419,"gpt-5.5","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:17"
420,"gpt-5.5","tent_project_wastefulness","waste","B","5/17/26 18:17"
421,"gpt-5.5","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:17"
422,"gpt-5.5","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 18:17"
423,"gpt-5.5","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:17"
424,"gpt-5.5","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:17"
425,"gpt-5.5","tent_project_wastefulness","waste","B","5/17/26 18:17"
426,"gpt-5.5","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:17"
427,"gpt-5.5","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:17"
428,"gpt-5.5","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:17"
429,"gpt-5.5","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:17"
430,"gpt-5.5","tent_project_wastefulness","no_waste","B","5/17/26 18:17"
431,"gpt-5.5","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:17"
432,"gpt-5.5","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:17"
433,"gpt-5.5","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:17"
434,"gpt-5.5","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:17"
435,"gpt-5.5","tent_project_wastefulness","waste","B","5/17/26 18:17"
436,"gpt-5.5","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:17"
437,"gpt-5.5","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:17"
438,"gpt-5.5","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:17"
439,"gpt-5.5","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:17"
440,"gpt-5.5","tent_project_wastefulness","waste","B","5/17/26 18:17"
441,"gpt-5.5","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:17"
442,"gpt-5.5","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:17"
443,"gpt-5.5","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:17"
444,"gpt-5.5","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:17"
445,"gpt-5.5","tent_project_wastefulness","waste","B","5/17/26 18:17"
446,"gpt-5.5","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:17"
447,"gpt-5.5","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:17"
448,"gpt-5.5","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:17"
449,"gpt-5.5","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:17"
450,"gpt-5.5","tent_project_wastefulness","waste","B","5/17/26 18:17"
451,"gpt-5.5","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:17"
452,"gpt-5.5","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:17"
453,"gpt-5.5","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:17"
454,"gpt-5.5","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:17"
455,"gpt-5.5","tent_project_wastefulness","no_waste","B","5/17/26 18:17"
456,"gpt-5.5","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:17"
457,"gpt-5.5","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 18:17"
458,"gpt-5.5","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:17"
459,"gpt-5.5","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:17"
460,"gpt-5.5","tent_project_wastefulness","no_waste","B","5/17/26 18:17"
461,"gpt-5.5","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:17"
462,"gpt-5.5","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 18:17"
463,"gpt-5.5","problem_3_theater_ticket","condition_2_lost_ticket","A","5/17/26 18:17"
464,"gpt-5.5","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:17"
465,"gpt-5.5","tent_project_wastefulness","waste","B","5/17/26 18:17"
466,"gpt-5.5","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:17"
467,"gpt-5.5","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:17"
468,"gpt-5.5","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:17"
469,"gpt-5.5","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:17"
470,"gpt-5.5","tent_project_wastefulness","waste","B","5/17/26 18:17"
471,"gpt-5.5","problem_1_risk_attitudes","condition_2_loss","A","5/17/26 18:17"
472,"gpt-5.5","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:17"
473,"gpt-5.5","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:17"
474,"gpt-5.5","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:17"
475,"gpt-5.5","tent_project_wastefulness","no_waste","B","5/17/26 18:17"
476,"gpt-5.5","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:17"
477,"gpt-5.5","problem_2_calculator_jacket","condition_2_expensive_calculator","A","5/17/26 18:17"
478,"gpt-5.5","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:17"
479,"gpt-5.5","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:17"
480,"gpt-5.5","tent_project_wastefulness","no_waste","B","5/17/26 18:18"
481,"gpt-5.5","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:18"
482,"gpt-5.5","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:18"
483,"gpt-5.5","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:18"
484,"gpt-5.5","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:18"
485,"gpt-5.5","tent_project_wastefulness","waste","B","5/17/26 18:18"
486,"gpt-5.5","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:18"
487,"gpt-5.5","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:18"
488,"gpt-5.5","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:18"
489,"gpt-5.5","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:18"
490,"gpt-5.5","tent_project_wastefulness","no_waste","B","5/17/26 18:18"
491,"gpt-5.5","problem_1_risk_attitudes","condition_2_loss","A","5/17/26 18:18"
492,"gpt-5.5","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 18:18"
493,"gpt-5.5","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:18"
494,"gpt-5.5","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:18"
495,"gpt-5.5","tent_project_wastefulness","no_waste","B","5/17/26 18:18"
496,"gpt-5.5","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:18"
497,"gpt-5.5","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:18"
498,"gpt-5.5","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:18"
499,"gpt-5.5","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:18"
500,"gpt-5.5","tent_project_wastefulness","no_waste","B","5/17/26 18:18"
501,"gpt-5.5","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:18"
502,"gpt-5.5","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:18"
503,"gpt-5.5","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:18"
504,"gpt-5.5","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:18"
505,"gpt-5.5","tent_project_wastefulness","no_waste","B","5/17/26 18:18"
506,"gpt-5.5","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:18"
507,"gpt-5.5","problem_2_calculator_jacket","condition_2_expensive_calculator","A","5/17/26 18:18"
508,"gpt-5.5","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:18"
509,"gpt-5.5","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:18"
510,"gpt-5.5","tent_project_wastefulness","waste","B","5/17/26 18:18"
511,"gpt-5.5","problem_1_risk_attitudes","condition_2_loss","A","5/17/26 18:18"
512,"gpt-5.5","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:18"
513,"gpt-5.5","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:18"
514,"gpt-5.5","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:18"
515,"gpt-5.5","tent_project_wastefulness","no_waste","B","5/17/26 18:18"
516,"gpt-5.5","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:18"
517,"gpt-5.5","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:18"
518,"gpt-5.5","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:18"
519,"gpt-5.5","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:18"
520,"gpt-5.5","tent_project_wastefulness","no_waste","B","5/17/26 18:18"
521,"gpt-5.5","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:18"
522,"gpt-5.5","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 18:18"
523,"gpt-5.5","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:18"
524,"gpt-5.5","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:18"
525,"gpt-5.5","tent_project_wastefulness","no_waste","B","5/17/26 18:18"
526,"gpt-5.5","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:18"
